price,bedrooms,bathrooms,waterfront,grade,zipcode,lat,log_sqft_living,log_sqft_living15
687500.0,3,1.75,0.0,8,98125,47.7296,7.803843303538772,7.832014180505469
687500.0,3,1.5,0.0,8,98122,47.6174,7.154615356913663,7.3395376954076745
687500.0,4,1.75,0.0,7,98117,47.6823,7.753623546559746,7.286191714702382
687500.0,4,2.75,0.0,10,98075,47.5862,8.06777619577889,7.955074273262696
687500.0,5,2.75,0.0,7,98033,47.692,8.107720061910534,7.517520850603031
687015.0,3,1.75,0.0,10,98119,47.6256,7.293017679772782,7.251344983372214
687000.0,4,2.5,0.0,8,98033,47.6715,7.7706452341291765,7.7706452341291765
687000.0,4,3.25,0.0,9,98022,47.1593,8.389359819906353,7.731930721948486
686500.0,2,1.75,0.0,8,98105,47.6701,7.237059026124737,7.67786350067821
686000.0,4,2.25,0.0,8,98006,47.5567,7.6638772587034705,8.125630988477065
686000.0,4,2.5,0.0,10,98075,47.5836,7.9229859587111955,8.029432840581244
686000.0,3,1.5,0.0,8,98177,47.7145,7.517520850603031,7.649692623711514
685900.0,3,2.5,0.0,8,98117,47.691,7.736307096548285,7.478734825567875
685650.0,3,1.75,0.0,8,98005,47.5919,7.306531398939505,7.635303886259415
685530.0,4,2.5,0.0,9,98014,47.6618,8.048788283534199,7.930206206684683
685100.0,4,2.5,0.0,9,98074,47.6085,7.933796874815411,7.803843303538772
685000.0,4,1.0,1.0,6,98166,47.4502,7.346010209913293,7.489970898834801
685000.0,3,2.5,0.0,9,98006,47.5464,7.940939762327791,7.975908360165538
685000.0,4,2.5,0.0,8,98052,47.6981,7.828038032125829,7.8399193600125825
685000.0,3,1.0,0.0,7,98119,47.6413,7.358830898342354,7.365180126021013
685000.0,3,1.5,0.0,8,98040,47.5833,7.709756864454165,7.696212639346407
685000.0,3,1.75,0.0,7,98105,47.6691,7.908387159290043,7.414572881350589
685000.0,4,2.0,0.0,9,98007,47.6124,7.723120092266331,7.882314918980268
685000.0,4,2.5,0.0,8,98136,47.5536,7.926602599181384,7.659171367666058
685000.0,3,2.5,0.0,7,98040,47.5895,7.286191714702382,7.696212639346407
685000.0,4,2.5,0.0,8,98155,47.7494,7.944492163932159,7.352441100243583
685000.0,4,2.25,0.0,9,98166,47.4255,8.049746290952191,8.035926369891792
685000.0,3,2.25,0.0,9,98122,47.6173,7.444248649496705,7.31986492980897
685000.0,4,2.5,0.0,9,98177,47.7537,7.882314918980268,8.013012110368916
685000.0,2,1.5,0.0,7,98122,47.6133,7.170119543449628,7.138866999945524
685000.0,3,2.5,0.0,10,98042,47.3154,8.098642843759418,7.90100705199242
685000.0,4,2.5,0.0,9,98065,47.5431,8.174702882469461,8.174702882469461
685000.0,2,1.5,0.0,7,98103,47.6652,6.993932975223189,7.237059026124737
685000.0,4,2.0,0.0,7,98115,47.6807,7.736307096548285,7.600902459542082
685000.0,4,2.5,0.0,7,98004,47.6078,7.682482446534506,7.605890001053122
685000.0,3,2.5,0.0,8,98053,47.6847,7.749322464660356,7.757906208351747
685000.0,3,2.5,0.0,8,98116,47.5605,8.146129510025405,7.539027055823995
685000.0,5,2.5,0.0,9,98027,47.5362,8.058327306580958,8.207946941048617
685000.0,4,3.5,0.0,8,98125,47.7033,7.951559331155252,7.455876687491824
685000.0,4,2.5,0.0,9,98053,47.6504,8.107720061910534,8.061486866871327
685000.0,3,1.75,0.0,8,98033,47.6621,7.700747794511798,7.700747794511798
685000.0,4,2.5,0.0,9,98074,47.6075,8.016317898503415,7.933796874815411
685000.0,3,1.75,0.0,8,98040,47.5766,7.408530566894626,7.61085279039525
685000.0,4,2.75,0.0,7,98117,47.6835,7.414572881350589,7.306531398939505
685000.0,3,1.75,0.0,8,98136,47.5239,7.570443252057374,7.67786350067821
685000.0,3,2.0,0.0,8,98144,47.5897,7.630461261783627,7.554858521040676
685000.0,4,2.0,0.0,8,98199,47.6495,7.757906208351747,7.3777589082278725
685000.0,3,2.0,0.0,8,98107,47.6691,7.824046010856292,7.478734825567875
685000.0,4,2.5,0.0,9,98077,47.7751,7.926602599181384,7.986164860332727
685000.0,3,2.5,0.0,8,98029,47.5465,7.7706452341291765,7.709756864454165
685000.0,3,2.5,0.0,8,98027,47.5652,7.832014180505469,7.705262474866325
685000.0,5,2.5,0.0,9,98155,47.7565,7.8898337513942955,7.501082124259871
685000.0,4,2.5,0.0,10,98074,47.6288,7.926602599181384,7.912056888179006
685000.0,3,2.0,0.0,7,98103,47.6754,7.700747794511798,7.560080465021827
685000.0,6,2.25,0.0,8,98112,47.6466,7.926602599181384,7.7406644019172415
685000.0,3,3.25,0.0,8,98052,47.6478,7.615791072035833,7.803843303538772
685000.0,3,1.75,0.0,8,98122,47.6018,7.299797366758161,7.52294091807237
685000.0,3,2.75,0.0,9,98024,47.553000000000004,8.055157731819678,8.064636475774222
685000.0,5,2.5,0.0,7,98008,47.6273,7.549609165154532,7.549609165154532
685000.0,4,2.5,0.0,9,98177,47.7039,7.745002803515839,7.138866999945524
684680.0,4,2.25,0.0,8,98052,47.6518,7.7706452341291765,7.7706452341291765
684000.0,4,3.5,0.0,9,98059,47.5222,8.019612794400267,8.151909872940905
684000.0,4,2.5,0.0,8,98052,47.6915,7.824046010856292,7.549609165154532
683500.0,3,1.5,0.0,7,98119,47.6479,7.506591780070841,7.473069088032197
683000.0,5,1.5,0.0,7,98112,47.6197,7.450079569807499,7.731930721948486
683000.0,4,2.5,0.0,9,98052,47.6732,7.8709295967551425,7.795646536334594
683000.0,3,2.5,0.0,9,98027,47.5504,7.7406644019172415,7.912056888179006
682500.0,6,4.5,0.0,7,98155,47.7351,8.160518247477505,7.346010209913293
682000.0,5,2.75,0.0,9,98059,47.538999999999994,7.9229859587111955,7.962067308753666
682000.0,4,2.5,0.0,8,98053,47.7066,7.779048644925556,7.867105500316739
682000.0,2,1.0,0.0,7,98105,47.6666,6.7912214627261855,7.426549072397305
682000.0,3,1.75,0.0,8,98122,47.6051,7.512071245835466,7.659171367666058
682000.0,4,2.5,0.0,9,98077,47.7597,8.1886891244442,8.055157731819678
682000.0,4,2.75,0.0,9,98075,47.6,7.944492163932159,7.944492163932159
682000.0,5,2.25,0.0,7,98109,47.644,7.659171367666058,7.580699752224563
682000.0,4,2.25,0.0,8,98075,47.5751,7.803843303538772,7.787382026484701
682000.0,4,2.5,0.0,9,98072,47.7468,8.016317898503415,7.8632667240095735
681716.0,4,2.5,0.0,9,98056,47.5159,8.055157731819678,8.016317898503415
681500.0,5,2.75,0.0,8,98008,47.6169,8.089482474360754,7.958576903813898
681000.0,3,1.75,0.0,8,98006,47.5527,7.539027055823995,7.795646536334594
681000.0,3,1.0,0.0,7,98118,47.5677,7.438383530044307,7.640123172695364
681000.0,4,2.5,0.0,8,98065,47.5387,8.258422462458876,8.048788283534199
680200.0,2,1.5,0.0,8,98103,47.6849,7.580699752224563,7.630461261783627
680000.0,4,2.75,0.0,8,98053,47.6964,7.824046010856292,7.824046010856292
680000.0,3,2.25,0.0,7,98115,47.6732,7.753623546559746,7.533693709848633
680000.0,4,2.75,0.0,9,98077,47.7249,8.104703468371108,8.080237416216702
680000.0,2,2.0,0.0,9,98109,47.6354,7.27931883541462,7.306531398939505
680000.0,4,2.75,0.0,8,98072,47.7181,7.908387159290043,7.855544677915663
680000.0,3,2.5,0.0,9,98027,47.5412,7.851661177889265,7.851661177889265
680000.0,3,2.25,0.0,9,98177,47.7506,7.727535110475448,7.832014180505469
680000.0,3,2.5,0.0,9,98052,47.6649,7.659171367666058,7.8399193600125825
680000.0,4,3.0,0.0,9,98075,47.5968,8.055157731819678,8.055157731819678
680000.0,4,2.5,0.0,10,98077,47.7304,8.0519780789023,8.003028666384733
680000.0,3,1.75,0.0,7,98199,47.636,7.668561108015897,7.3901814282264295
680000.0,4,2.5,0.0,8,98052,47.6658,7.965545573129992,7.824046010856292
680000.0,4,1.5,0.0,8,98146,47.5035,7.539027055823995,7.635303886259415
680000.0,6,3.5,0.0,8,98118,47.562,8.006367567650246,7.450079569807499
680000.0,3,2.5,0.0,8,98005,47.5881,7.630461261783627,7.630461261783627
680000.0,4,2.75,0.0,7,98144,47.5801,7.705262474866325,7.3395376954076745
680000.0,3,1.75,0.0,8,98040,47.5714,7.753623546559746,7.791522819150732
680000.0,2,1.0,0.0,7,98136,47.5145,6.927557906278317,7.843848638152472
680000.0,4,2.5,0.0,9,98005,47.6313,8.016317898503415,7.986164860332727
680000.0,5,3.25,0.0,8,98155,47.773999999999994,7.799753318287247,7.824046010856292
680000.0,4,1.0,0.0,7,98117,47.6755,7.414572881350589,7.501082124259871
680000.0,4,1.0,0.0,8,98028,47.7473,7.696212639346407,8.086410275323782
680000.0,3,2.25,0.0,8,98177,47.7065,7.979338895262328,7.570443252057374
680000.0,4,3.5,0.0,8,98052,47.7002,7.828038032125829,7.847762537473608
680000.0,4,2.75,0.0,10,98058,47.4238,8.194229304819817,8.104703468371108
680000.0,4,2.5,0.0,9,98075,47.5851,7.948031990637284,7.832014180505469
680000.0,2,1.0,0.0,7,98199,47.651,7.668561108015897,7.352441100243583
680000.0,3,2.25,0.0,8,98027,47.5677,7.7406644019172415,7.7142311448490855
680000.0,3,1.75,0.0,7,98103,47.6663,7.533693709848633,7.501082124259871
680000.0,3,3.5,0.0,10,98031,47.4002,8.202482446576537,7.843848638152472
680000.0,4,2.75,0.0,9,98029,47.5525,7.753623546559746,7.787382026484701
680000.0,3,2.5,0.0,7,98033,47.6818,7.383989457978509,7.723120092266331
680000.0,5,2.0,0.0,7,98122,47.6044,7.668561108015897,7.501082124259871
680000.0,5,3.0,0.0,9,98075,47.5973,7.996317231796746,7.996317231796746
680000.0,3,2.5,0.0,8,98004,47.6281,7.8709295967551425,7.8709295967551425
680000.0,4,2.5,0.0,9,98072,47.773999999999994,8.157657015196472,8.143226750367445
680000.0,3,2.25,0.0,7,98005,47.5849,7.506591780070841,7.484368643286131
680000.0,3,1.75,0.0,7,98112,47.6393,7.3901814282264295,7.649692623711514
680000.0,4,2.5,0.0,8,98133,47.7321,7.799753318287247,7.299797366758161
680000.0,3,1.75,0.0,7,98116,47.5843,7.414572881350589,7.630461261783627
680000.0,3,1.75,0.0,8,98136,47.5355,7.473069088032197,7.590852123688581
680000.0,4,2.5,0.0,8,98072,47.7258,7.90100705199242,7.736307096548285
680000.0,6,2.5,0.0,8,98006,47.5707,8.064636475774222,7.8898337513942955
680000.0,3,2.5,0.0,7,98199,47.6599,7.495541943884256,7.560080465021827
680000.0,4,2.5,0.0,9,98029,47.5524,7.832014180505469,7.975908360165538
680000.0,4,2.5,0.0,10,98075,47.5814,7.9996785794994505,7.986164860332727
680000.0,3,1.75,0.0,7,98115,47.6934,6.993932975223189,7.365180126021013
680000.0,6,2.0,0.0,7,98105,47.6637,7.4205789054108005,7.1929342212158
680000.0,4,2.5,0.0,9,98075,47.5961,8.098642843759418,8.07402621612406
680000.0,1,2.5,0.0,7,98103,47.6529,7.506591780070841,7.528331766707247
680000.0,8,2.75,0.0,7,98112,47.6241,7.835974581721566,7.3395376954076745
680000.0,3,2.0,0.0,7,98103,47.6794,7.484368643286131,7.3901814282264295
679990.0,4,2.75,0.0,8,98133,47.7521,8.107720061910534,7.668561108015897
679975.0,4,2.5,0.0,8,98065,47.5384,8.250620082174692,8.131530710604252
679950.0,5,2.75,0.0,9,98059,47.4822,8.1886891244442,8.174702882469461
679950.0,3,2.5,0.0,8,98133,47.73,7.709756864454165,7.709756864454165
679950.0,4,2.5,0.0,9,98075,47.5835,7.955074273262696,7.955074273262696
679900.0,3,2.5,0.0,9,98116,47.565,7.799753318287247,7.326465613840322
679000.0,4,2.5,0.0,10,98038,47.3543,8.210668031162976,8.104703468371108
679000.0,4,2.75,0.0,7,98105,47.6691,7.649692623711514,7.6255950721324535
679000.0,3,2.5,0.0,8,98115,47.6809,7.484368643286131,7.432483807917119
679000.0,4,3.5,0.0,9,98010,47.3534,8.13739583005665,8.183118079394745
679000.0,4,1.5,0.0,8,98103,47.6901,7.258412150595307,7.293017679772782
679000.0,4,1.75,0.0,8,98029,47.5528,7.723120092266331,8.03268487596762
679000.0,4,2.5,0.0,7,98052,47.674,8.03268487596762,7.346010209913293
679000.0,3,2.5,0.0,8,98056,47.5253,7.926602599181384,7.886081401775745
678940.0,5,2.25,0.0,7,98115,47.6757,7.867105500316739,7.67786350067821
678700.0,3,1.75,0.0,8,98033,47.6669,7.585788821732034,7.824046010856292
678500.0,4,3.0,0.0,8,98058,47.4239,7.8709295967551425,7.630461261783627
678500.0,3,2.75,0.0,7,98103,47.6798,7.098375638590786,7.396335293800808
678500.0,3,2.0,0.0,8,98136,47.5215,7.807916628926408,7.673223121121708
678100.0,3,1.75,0.0,8,98116,47.5853,7.52294091807237,7.414572881350589
678000.0,3,1.75,0.0,8,98008,47.6344,7.4205789054108005,7.696212639346407
678000.0,3,2.5,0.0,9,98052,47.7043,7.878534196140362,7.893572073504902
678000.0,3,2.75,0.0,8,98033,47.7011,7.926602599181384,7.803843303538772
678000.0,3,2.25,0.0,9,98074,47.6289,7.912056888179006,7.926602599181384
677915.0,3,2.0,0.0,7,98119,47.6448,7.461640392208575,7.1308988302963465
677900.0,3,2.5,0.0,8,98052,47.7073,7.799753318287247,7.919356190660617
677790.0,6,3.0,0.0,8,98117,47.6892,7.937374696163295,7.272398392570047
677500.0,3,1.75,0.0,8,98040,47.574,7.61085279039525,7.7706452341291765
677500.0,5,1.0,0.0,8,98116,47.5895,7.757906208351747,7.649692623711514
677100.0,3,2.0,0.0,10,98074,47.6496,7.6544432264701125,8.048788283534199
677000.0,3,2.0,0.0,7,98103,47.6561,7.600902459542082,7.286191714702382
677000.0,4,2.5,0.0,9,98034,47.7112,7.944492163932159,7.847762537473608
677000.0,4,2.0,0.0,8,98144,47.5958,7.687080155783135,7.222566018822171
676500.0,3,1.75,0.0,8,98122,47.6071,7.170119543449628,7.799753318287247
676101.0,4,1.5,0.0,8,98115,47.6743,7.727535110475448,7.659171367666058
676000.0,4,2.5,0.0,8,98074,47.6076,7.937374696163295,7.933796874815411
676000.0,3,2.0,0.0,7,98199,47.6462,7.455876687491824,7.098375638590786
676000.0,3,2.25,0.0,9,98045,47.4828,7.893572073504902,7.893572073504902
676000.0,3,2.5,0.0,7,98117,47.6786,7.7142311448490855,7.286191714702382
675900.0,3,2.5,0.0,9,98059,47.4855,7.979338895262328,7.982757702011113
675750.0,4,2.5,0.0,9,98029,47.5748,7.926602599181384,7.727535110475448
675500.0,4,2.75,0.0,8,98005,47.5934,7.630461261783627,7.630461261783627
675000.0,4,2.75,0.0,8,98118,47.5131,7.8898337513942955,7.783224016336037
675000.0,3,2.5,0.0,9,98177,47.7175,7.8399193600125825,7.820037989458753
675000.0,4,2.5,0.0,9,98010,47.3637,8.107720061910534,7.835974581721566
675000.0,4,2.5,0.0,9,98029,47.5603,7.8709295967551425,7.8709295967551425
675000.0,3,1.75,0.0,8,98199,47.6481,7.444248649496705,7.979338895262328
675000.0,3,2.25,0.0,9,98052,47.6909,7.867105500316739,7.749322464660356
675000.0,3,1.5,0.0,8,98112,47.6195,7.828038032125829,7.461640392208575
675000.0,4,2.5,0.0,9,98059,47.5399,8.006367567650246,7.962067308753666
675000.0,4,1.75,0.0,8,98033,47.6579,7.549609165154532,7.731930721948486
675000.0,4,1.75,0.0,9,98052,47.6339,7.799753318287247,7.620705086838262
675000.0,4,3.0,0.0,7,98107,47.6646,7.783224016336037,7.326465613840322
675000.0,3,1.75,0.0,7,98033,47.6919,7.122866658599083,7.585788821732034
675000.0,4,2.0,0.0,7,98105,47.6633,7.5443321080536885,7.495541943884256
675000.0,3,2.5,0.0,9,98052,47.6651,7.718685495198466,7.779048644925556
675000.0,4,2.5,0.0,8,98006,47.568999999999996,8.048788283534199,7.9157131993821155
675000.0,4,2.75,0.0,8,98033,47.6495,7.7142311448490855,7.7664168980196555
675000.0,4,1.75,0.0,8,98125,47.7065,7.705262474866325,7.700747794511798
675000.0,4,1.75,0.0,7,98103,47.6529,7.333023014386481,7.408530566894626
675000.0,4,2.5,0.0,8,98074,47.6122,8.003028666384733,7.969011781106478
675000.0,3,1.5,0.0,8,98116,47.5714,7.444248649496705,7.554858521040676
675000.0,5,3.0,0.0,8,98052,47.6358,8.134467570277563,7.779048644925556
675000.0,5,2.5,0.0,9,98065,47.5446,8.070906088787819,8.098642843759418
675000.0,3,2.25,0.0,9,98005,47.6385,7.723120092266331,7.944492163932159
675000.0,3,3.0,0.0,10,98052,47.7318,7.9996785794994505,7.851661177889265
675000.0,3,1.5,0.0,7,98117,47.6962,7.286191714702382,7.687080155783135
675000.0,6,1.75,0.0,8,98146,47.5062,7.9157131993821155,7.673223121121708
675000.0,4,2.5,0.0,8,98155,47.7382,7.478734825567875,7.8119734296220225
675000.0,2,1.0,0.0,6,98006,47.5699,6.835184586147301,7.937374696163295
675000.0,4,2.75,0.0,8,98105,47.6709,7.731930721948486,7.585788821732034
675000.0,4,2.25,0.0,9,98074,47.6285,7.9229859587111955,7.955074273262696
675000.0,4,2.5,0.0,9,98074,47.6337,7.940939762327791,8.039157390473237
675000.0,4,2.5,0.0,9,98074,47.6194,7.779048644925556,7.8632667240095735
675000.0,3,3.25,0.0,8,98109,47.6398,7.31986492980897,7.4205789054108005
675000.0,3,3.5,0.0,8,98053,47.7122,7.7406644019172415,7.682482446534506
675000.0,4,2.5,0.0,8,98027,47.5631,7.7706452341291765,7.736307096548285
675000.0,4,2.5,0.0,8,98052,47.636,7.620705086838262,7.455876687491824
675000.0,4,2.5,0.0,9,98075,47.5851,7.847762537473608,7.933796874815411
675000.0,3,2.0,0.0,8,98122,47.6088,7.31986492980897,7.31986492980897
675000.0,5,2.25,0.0,8,98006,47.5461,7.9724660159745655,7.745002803515839
675000.0,3,1.75,0.0,7,98033,47.6503,7.414572881350589,7.644919344958857
675000.0,3,1.75,0.0,8,98005,47.6098,7.426549072397305,7.718685495198466
675000.0,4,3.0,0.0,8,98166,47.4458,7.897296472595885,7.944492163932159
675000.0,3,1.75,0.0,7,98102,47.6417,7.6638772587034705,7.444248649496705
675000.0,4,3.5,0.0,8,98034,47.7082,8.06777619577889,7.843848638152472
675000.0,4,2.5,0.0,9,98029,47.5627,7.986164860332727,7.8898337513942955
675000.0,3,2.75,0.0,7,98136,47.5373,8.122668023346407,7.450079569807499
675000.0,4,3.5,0.0,9,98092,47.3087,8.035926369891792,7.783224016336037
675000.0,3,2.25,0.0,10,98177,47.7464,7.926602599181384,8.098642843759418
675000.0,5,2.5,0.0,8,98029,47.5794,7.944492163932159,7.944492163932159
675000.0,4,3.0,0.0,7,98116,47.5721,7.930206206684683,7.047517221357296
675000.0,3,2.75,0.0,9,98052,47.6862,7.9157131993821155,7.700747794511798
675000.0,4,1.75,0.0,7,98126,47.5601,7.807916628926408,7.473069088032197
675000.0,3,1.75,0.0,7,98107,47.6645,7.560080465021827,7.081708586105575
675000.0,4,4.0,0.0,10,98074,47.6193,8.210668031162976,8.070906088787819
675000.0,3,2.0,0.0,6,98033,47.6652,6.917705609835305,7.560080465021827
675000.0,3,2.25,0.0,8,98136,47.5543,7.635303886259415,7.570443252057374
675000.0,5,2.0,0.0,8,98033,47.677,7.791522819150732,7.570443252057374
675000.0,4,2.5,0.0,9,98065,47.5333,7.979338895262328,8.039157390473237
675000.0,5,2.75,0.0,8,98075,47.5814,7.851661177889265,7.855544677915663
675000.0,4,2.5,0.0,8,98005,47.6001,7.791522819150732,7.897296472595885
675000.0,3,2.25,0.0,8,98144,47.6004,7.484368643286131,7.705262474866325
675000.0,3,2.5,0.0,7,98144,47.5758,7.843848638152472,7.438383530044307
675000.0,2,1.75,0.0,7,98112,47.6284,7.668561108015897,7.718685495198466
675000.0,3,3.25,0.0,8,98112,47.62,7.450079569807499,7.450079569807499
675000.0,4,2.5,0.0,8,98074,47.6063,7.9724660159745655,7.996317231796746
675000.0,3,2.5,0.0,8,98072,47.7323,7.749322464660356,7.948031990637284
675000.0,3,2.25,0.0,8,98052,47.6801,7.595889917718538,7.595889917718538
675000.0,3,2.5,0.0,8,98109,47.6384,7.170119543449628,6.975413927455952
675000.0,4,3.5,0.0,8,98177,47.7709,7.843848638152472,7.644919344958857
675000.0,4,2.25,0.0,8,98008,47.6237,7.723120092266331,7.705262474866325
675000.0,4,3.5,0.0,9,98107,47.6734,7.668561108015897,7.3395376954076745
674950.0,4,3.5,0.0,8,98027,47.5381,7.882314918980268,7.753623546559746
674950.0,3,2.75,0.0,10,98038,47.3735,8.163371316459912,7.996317231796746
674750.0,4,2.5,0.0,10,98075,47.5848,7.859413154693583,7.937374696163295
674725.0,4,2.5,0.0,9,98029,47.5685,7.90100705199242,7.9229859587111955
674600.0,4,2.5,0.0,8,98103,47.6951,7.867105500316739,7.081708586105575
674250.0,4,2.5,0.0,9,98072,47.7386,7.930206206684683,7.9157131993821155
674000.0,3,2.5,0.0,9,98052,47.6647,7.560080465021827,7.5652752818989315
674000.0,4,2.5,0.0,7,98008,47.5846,7.940939762327791,7.585788821732034
674000.0,5,1.75,0.0,7,98115,47.6745,7.6544432264701125,7.450079569807499
674000.0,3,3.25,0.0,9,98125,47.7132,7.749322464660356,7.438383530044307
673200.0,5,3.0,0.0,7,98053,47.6833,8.338066525518801,8.138856750696325
673000.0,4,2.5,0.0,9,98166,47.4508,8.003028666384733,7.668561108015897
673000.0,4,2.25,0.0,8,98006,47.5619,7.859413154693583,7.723120092266331
673000.0,3,2.75,0.0,8,98029,47.5606,7.948031990637284,7.67786350067821
673000.0,4,2.25,0.0,9,98116,47.5674,7.855544677915663,7.162397497355718
672800.0,4,2.5,0.0,9,98074,47.6095,7.9157131993821155,7.9229859587111955
672600.0,3,2.25,0.0,8,98116,47.5787,7.326465613840322,7.258412150595307
672500.0,3,2.5,0.0,9,98074,47.6145,7.803843303538772,7.803843303538772
672500.0,4,2.75,0.0,9,98075,47.5965,7.8709295967551425,7.859413154693583
672500.0,4,2.5,0.0,10,98074,47.6304,7.882314918980268,7.882314918980268
672500.0,2,1.75,0.0,8,98116,47.5751,7.528331766707247,7.6638772587034705
672500.0,3,2.25,0.0,7,98117,47.6876,7.783224016336037,7.3395376954076745
672500.0,3,1.75,0.0,8,98199,47.6339,7.365180126021013,7.8160138391590275
672500.0,4,2.5,0.0,9,98065,47.5426,8.151909872940905,7.912056888179006
672324.0,2,1.75,0.0,8,98105,47.6709,7.3777589082278725,7.745002803515839
672000.0,3,2.5,0.0,7,98053,47.6384,7.8709295967551425,7.851661177889265
672000.0,3,2.25,0.0,8,98117,47.6845,7.029972911706386,7.1929342212158
672000.0,3,1.0,0.0,7,98004,47.6088,7.106606137727303,7.237059026124737
672000.0,4,2.5,0.0,9,98029,47.5744,7.799753318287247,7.944492163932159
672000.0,3,2.5,0.0,8,98103,47.6597,7.484368643286131,7.600902459542082
671500.0,3,2.5,0.0,8,98103,47.6532,7.478734825567875,7.450079569807499
671500.0,4,2.25,0.0,8,98006,47.5589,7.6638772587034705,7.682482446534506
671500.0,5,2.75,0.0,7,98105,47.667,7.67786350067821,7.620705086838262
671300.0,4,2.5,0.0,7,98053,47.6798,8.09559870137819,7.8632667240095735
671000.0,4,2.75,0.0,9,98199,47.6472,7.5443321080536885,7.408530566894626
671000.0,4,3.0,0.0,7,98115,47.6811,8.048788283534199,7.640123172695364
670950.0,3,2.5,0.0,8,98107,47.6726,7.489970898834801,7.27931883541462
670500.0,4,2.0,0.0,7,98102,47.6406,7.371489295214277,7.7706452341291765
670000.0,3,2.5,0.0,9,98102,47.6265,7.258412150595307,7.306531398939505
670000.0,3,1.75,0.0,8,98136,47.5346,7.67786350067821,7.644919344958857
670000.0,4,2.5,0.0,9,98056,47.5318,7.955074273262696,7.8160138391590275
670000.0,3,2.5,0.0,8,98136,47.5178,8.104703468371108,7.668561108015897
670000.0,5,2.75,0.0,8,98075,47.5977,7.9724660159745655,7.9724660159745655
670000.0,4,2.25,0.0,8,98033,47.7016,7.620705086838262,7.4205789054108005
670000.0,3,1.75,0.0,8,98177,47.7241,7.52294091807237,7.3777589082278725
670000.0,5,3.5,0.0,8,98034,47.7139,8.258422462458876,7.799753318287247
670000.0,3,3.0,0.0,9,98029,47.5533,7.9996785794994505,7.904703913873747
670000.0,2,2.0,0.0,8,98103,47.6522,7.313220387090301,7.215239978730097
670000.0,3,2.25,0.0,8,98155,47.744,8.113726085970747,7.630461261783627
670000.0,3,2.5,0.0,7,98119,47.646,7.495541943884256,7.489970898834801
670000.0,5,2.25,0.0,8,98052,47.7012,7.736307096548285,7.919356190660617
670000.0,4,1.75,0.0,9,98008,47.6158,7.5652752818989315,7.6544432264701125
670000.0,4,2.5,0.0,9,98052,47.6603,7.647308832356238,7.647308832356238
670000.0,3,1.0,0.0,7,98040,47.5872,7.3777589082278725,7.8632667240095735
670000.0,3,1.75,0.0,7,98102,47.6362,7.154615356913663,7.605890001053122
670000.0,3,2.5,0.0,8,98116,47.5708,7.6255950721324535,7.7706452341291765
670000.0,3,1.5,0.0,7,98122,47.6113,7.306531398939505,7.352441100243583
670000.0,3,2.0,0.0,8,98008,47.6275,7.851661177889265,7.886081401775745
670000.0,5,3.0,0.0,8,98008,47.6385,7.832014180505469,7.682482446534506
670000.0,4,2.5,0.0,7,98033,47.6888,7.6544432264701125,7.762170607138205
670000.0,2,1.75,0.0,7,98033,47.6871,7.408530566894626,7.835974581721566
670000.0,3,1.75,0.0,7,98107,47.6662,7.455876687491824,7.402451520818244
670000.0,3,2.5,0.0,9,98105,47.6604,7.426549072397305,7.575584651557793
670000.0,6,3.0,0.0,8,98027,47.4708,8.306472160100585,8.205218426395412
670000.0,4,2.75,0.0,8,98052,47.6299,8.013012110368916,7.709756864454165
670000.0,4,2.25,0.0,8,98033,47.6497,7.7706452341291765,7.762170607138205
670000.0,4,2.0,0.0,7,98122,47.6136,7.718685495198466,7.090076835776092
670000.0,5,2.5,0.0,8,98065,47.5265,7.958576903813898,7.4205789054108005
670000.0,3,1.0,0.0,7,98105,47.6706,7.444248649496705,7.383989457978509
670000.0,4,3.0,0.0,7,98103,47.6895,7.824046010856292,7.450079569807499
670000.0,3,1.5,0.0,7,98144,47.5746,7.106606137727303,7.1853870155804165
670000.0,4,2.5,0.0,9,98074,47.6373,7.851661177889265,7.9229859587111955
669950.0,3,3.0,0.0,8,98027,47.5446,7.753623546559746,7.736307096548285
669950.0,4,2.5,0.0,9,98074,47.6327,7.8898337513942955,7.795646536334594
669950.0,5,2.5,0.0,7,98034,47.7081,7.944492163932159,7.554858521040676
669888.0,4,2.75,0.0,9,98059,47.5302,7.843848638152472,7.8898337513942955
669500.0,4,2.25,0.0,7,98117,47.6882,7.824046010856292,7.251344983372214
669000.0,3,1.0,0.0,7,98112,47.6204,7.352441100243583,7.333023014386481
669000.0,4,2.75,0.0,8,98077,47.7628,7.90100705199242,7.940939762327791
669000.0,2,2.5,0.0,10,98118,47.5639,7.402451520818244,7.506591780070841
669000.0,2,1.75,0.0,6,98166,47.4504,7.575584651557793,7.484368643286131
669000.0,4,2.5,0.0,8,98053,47.6898,7.8119734296220225,7.828038032125829
668750.0,4,2.5,0.0,8,98177,47.7728,7.757906208351747,7.6544432264701125
668500.0,4,2.25,0.0,8,98006,47.5617,7.736307096548285,7.7664168980196555
668500.0,4,2.5,0.0,9,98074,47.6027,7.904703913873747,7.904703913873747
668000.0,4,2.5,0.0,8,98075,47.5978,7.8898337513942955,7.8898337513942955
668000.0,5,3.5,0.0,9,98027,47.46100000000001,8.29154650988391,8.016317898503415
667750.0,4,1.0,0.0,7,98105,47.6696,7.265429723253953,7.473069088032197
667500.0,3,2.0,0.0,7,98115,47.6841,7.539027055823995,7.438383530044307
